city,abbr,label,population,province_id,state_id,state_name,value,included,reason
San Jose de Gracia,JA,"San Jose de Gracia, JA",5190,,,,,0,province_has_vp
San Jose de Lourdes,ZA,"San Jose de Lourdes, ZA",5339,,,,,0,province_has_vp
San Jose de las Lajas,CU,San Jose de las Lajas,54847,,,,,0,province_has_vp
San Jose de los Olvera,QT,"San Jose de los Olvera, QT",18406,,,,,0,province_has_vp
San Jose del Castillo,JA,"San Jose del Castillo, JA",39246,,,,,0,province_has_vp
San Jose el Alto,QT,"San Jose el Alto, QT",14094,,,,,0,province_has_vp
San Jose,CA,"San Jose, CA",1013240,,,,,0,province_has_vp
San Juan Capistrano,CA,"San Juan Capistrano, CA",36454,,,,,0,province_has_vp
San Juan Cosala,JA,"San Juan Cosala, JA",6973,,,,,0,province_has_vp
San Juan Tepa,HG,"San Juan Tepa, HG",5932,,,,,0,province_has_vp
San Juan de los Lagos,JA,"San Juan de los Lagos, JA",48684,,,,,0,province_has_vp
San Juan del Rio,QT,"San Juan del Rio, QT",138878,,,,,0,province_has_vp
San Juan,PR,"San Juan, PR",342259,,,,,0,province_has_vp
San Juan,TX,"San Juan, TX",36556,,,,,0,province_has_vp
San Julian,JA,"San Julian, JA",12949,,,,,0,province_has_vp
San Leandro,CA,"San Leandro, CA",90712,,,,,0,province_has_vp
San Lorenzo,CA,"San Lorenzo, CA",23452,,,,,0,province_has_vp
San Luis,CU,San Luis,67293,,,,,0,province_has_vp
San Luis Obispo,CA,"San Luis Obispo, CA",47063,,,,,0,province_has_vp
San Luis Potosi,SL,"San Luis Potosi, SL",824229,,,,,0,province_has_vp
San Luis,AZ,"San Luis, AZ",31520,,,,,0,province_has_vp
San Luis,BC,"San Luis, BC",8571,,,,,0,province_has_vp
San Marcos de Leon,VE,"San Marcos de Leon, VE",7256,,,,,0,province_has_vp
San Marcos,CA,"San Marcos, CA",92931,,,,,0,province_has_vp
San Marino,CA,"San Marino, CA",13464,,,,,0,province_has_vp
San Mateo,CA,"San Mateo, CA",103536,,,,,0,province_has_vp
San Miguel Cuyutlan,JA,"San Miguel Cuyutlan, JA",7533,,,,,0,province_has_vp
San Miguel del Padron,CU,San Miguel del Padron,159273,,,,,0,province_has_vp
San Miguel el Alto,JA,"San Miguel el Alto, JA",23982,,,,,0,province_has_vp
San Nicolas de Bari,CU,San Nicolas de Bari,14914,,,,,0,province_has_vp
San Nicolas de los Garza,NL,"San Nicolas de los Garza, NL",412199,,,,,0,province_has_vp
San Nicolas,QT,"San Nicolas, QT",5576,,,,,0,province_has_vp
San Pablo,CA,"San Pablo, CA",30407,,,,,0,province_has_vp
San Pedro Garza Garcia,NL,"San Pedro Garza Garcia, NL",132128,,,,,0,province_has_vp
San Pedro Itzican,JA,"San Pedro Itzican, JA",5199,,,,,0,province_has_vp
San Pedro Martir,QT,"San Pedro Martir, QT",11552,,,,,0,province_has_vp
San Pedro,CO,"San Pedro, CO",48746,,,,,0,province_has_vp
San Rafael,CA,"San Rafael, CA",61271,,,,,0,province_has_vp
San Rafael,VE,"San Rafael, VE",6515,,,,,0,province_has_vp
San Ramon,CA,"San Ramon, CA",76134,,,,,0,province_has_vp
San Tan Valley,AZ,"San Tan Valley, AZ",81321,,,,,0,province_has_vp
Sanchez,DO,Sanchez,11365,,,,,0,province_has_vp
Sancti Spiritus,CU,Sancti Spiritus,127069,,,,,0,province_has_vp
Sand Springs,OK,"Sand Springs, OK",19783,,,,,0,province_has_vp
Sandown,NH,"Sandown, NH",5827,,,,,0,province_has_vp
Sandston,VA,"Sandston, VA",7571,,,,,0,province_has_vp
Sandusky,OH,"Sandusky, OH",33412,,,,,0,province_has_vp
Sandy Springs,GA,"Sandy Springs, GA",108080,,,,,0,province_has_vp
Sandy,UT,"Sandy, UT",96380,,,,,0,province_has_vp
Sanger,CA,"Sanger, CA",24950,,,,,0,province_has_vp
Sangre Grande,TT,Sangre Grande,15968,,,,,0,province_has_vp
Sanibel,FL,"Sanibel, FL",7236,,,,,0,province_has_vp
Santa Ana Maya,MI,"Santa Ana Maya, MI",7087,,,,,0,province_has_vp
Santa Ana Pacueco,GT,"Santa Ana Pacueco, GT",10052,,,,,0,province_has_vp
Santa Ana,CA,"Santa Ana, CA",310227,,,,,0,province_has_vp
Santa Anita,JA,"Santa Anita, JA",20320,,,,,0,province_has_vp
Santa Barbara,CA,"Santa Barbara, CA",88665,,,,,0,province_has_vp
Santa Catarina,NL,"Santa Catarina, NL",304052,,,,,0,province_has_vp
Santa Clara,CU,Santa Clara,250512,,,,,0,province_has_vp
Santa Clara,CA,"Santa Clara, CA",126215,,,,,0,province_has_vp
Santa Clara,UT,"Santa Clara, UT",6841,,,,,0,province_has_vp
Santa Clarita,CA,"Santa Clarita, CA",228673,,,,,0,province_has_vp
Santa Cruz del Norte,CU,Santa Cruz del Norte,18402,,,,,0,province_has_vp
Santa Cruz del Valle,JA,"Santa Cruz del Valle, JA",14637,,,,,0,province_has_vp
Santa Cruz,CA,"Santa Cruz, CA",64220,,,,,0,province_has_vp
Santa Fe Springs,CA,"Santa Fe Springs, CA",18026,,,,,0,province_has_vp
Santa Fe,NM,"Santa Fe, NM",87505,,,,,0,province_has_vp
Santa Fe,TX,"Santa Fe, TX",13037,,,,,0,province_has_vp
Santa Isabel,BC,"Santa Isabel, BC",29311,,,,,0,province_has_vp
Santa Maria Magdalena,QT,"Santa Maria Magdalena, QT",9099,,,,,0,province_has_vp
Santa Maria,CA,"Santa Maria, CA",109707,,,,,0,province_has_vp
Santa Monica,CA,"Santa Monica, CA",93220,,,,,0,province_has_vp
Santa Rosa Beach,FL,"Santa Rosa Beach, FL",32459,,,,,0,province_has_vp
Santa Rosa Jauregui,QT,"Santa Rosa Jauregui, QT",18508,,,,,0,province_has_vp
Santa Rosa,CA,"Santa Rosa, CA",178127,,,,,0,province_has_vp
Santa Rosa,NL,"Santa Rosa, NL",9880,,,,,0,province_has_vp
Santee,CA,"Santee, CA",57787,,,,,0,province_has_vp
Santiago Tuxtla,VE,"Santiago Tuxtla, VE",15459,,,,,0,province_has_vp
Santiago de Cuba,CU,Santiago de Cuba,555865,,,,,0,province_has_vp
Santiago de Queretaro,QT,"Santiago de Queretaro, QT",1594212,,,,,0,province_has_vp
Santiago de la Pena,VE,"Santiago de la Pena, VE",8657,,,,,0,province_has_vp
Santiago de las Vegas,CU,Santiago de las Vegas,35241,,,,,0,province_has_vp
Santo Domingo,DO,Santo Domingo,2201941,,,,,0,province_has_vp
Santo Domingo,CU,Santo Domingo,45476,,,,,0,province_has_vp
Santo Domingo Este,DO,Santo Domingo Este,700000,,,,,0,province_has_vp
Santo Domingo Oeste,DO,Santo Domingo Oeste,701269,,,,,0,province_has_vp
Sappington,MO,"Sappington, MO",7580,,,,,0,province_has_vp
Saraland,AL,"Saraland, AL",13906,,,,,0,province_has_vp
Saranap,CA,"Saranap, CA",5202,,,,,0,province_has_vp
Sarasota Springs,FL,"Sarasota Springs, FL",14395,,,,,0,province_has_vp
Saratoga,CA,"Saratoga, CA",30968,,,,,0,province_has_vp
Sartell,MN,"Sartell, MN",16788,,,,,0,province_has_vp
Saskatoon,SK,"Saskatoon, SK",317260,,,,,0,province_has_vp
Satellite Beach,FL,"Satellite Beach, FL",10633,,,,,0,province_has_vp
Satsuma,AL,"Satsuma, AL",6182,,,,,0,province_has_vp
Saugus,MA,"Saugus, MA",26628,,,,,0,province_has_vp
Sauk Rapids,MN,"Sauk Rapids, MN",13424,,,,,0,province_has_vp
Sault Ste. Marie,MI,"Sault Ste. Marie, MI",13355,,,,,0,province_has_vp
Sausalito,CA,"Sausalito, CA",7156,,,,,0,province_has_vp
Savannah,GA,"Savannah, GA",147780,,,,,0,province_has_vp
Savannah,MO,"Savannah, MO",5108,,,,,0,province_has_vp
Savin Hill,MA,"Savin Hill, MA",5318,,,,,0,province_has_vp
Sayreville Junction,NJ,"Sayreville Junction, NJ",42890,,,,,0,province_has_vp
Sayreville,NJ,"Sayreville, NJ",44920,,,,,0,province_has_vp
Sayula de Aleman,VE,"Sayula de Aleman, VE",13980,,,,,0,province_has_vp
Sayula,JA,"Sayula, JA",26789,,,,,0,province_has_vp
Scaggsville,MD,"Scaggsville, MD",24333,,,,,0,province_has_vp
Scarborough,TT,Scarborough,17000,,,,,0,province_has_vp
Scarsdale,NY,"Scarsdale, NY",17885,,,,,0,province_has_vp
Schenectady,NY,"Schenectady, NY",67047,,,,,0,province_has_vp
Schererville,IN,"Schererville, IN",28791,,,,,0,province_has_vp
Schertz,TX,"Schertz, TX",43091,,,,,0,province_has_vp
Schiller Park,IL,"Schiller Park, IL",11806,,,,,0,province_has_vp
Schofield Barracks,HI,"Schofield Barracks, HI",16370,,,,,0,province_has_vp
Schofield-Wheeler,HI,"Schofield-Wheeler, HI",20452,,,,,0,province_has_vp
Schriever,LA,"Schriever, LA",6853,,,,,0,province_has_vp
Scituate,MA,"Scituate, MA",5245,,,,,0,province_has_vp
Scotch Plains,NJ,"Scotch Plains, NJ",23584,,,,,0,province_has_vp
Scott,LA,"Scott, LA",9018,,,,,0,province_has_vp
Scottdale,GA,"Scottdale, GA",10631,,,,,0,province_has_vp
Scotts Valley,CA,"Scotts Valley, CA",11945,,,,,0,province_has_vp
Scottsbluff,NE,"Scottsbluff, NE",14745,,,,,0,province_has_vp
Scottsdale,AZ,"Scottsdale, AZ",236839,,,,,0,province_has_vp
Scranton,PA,"Scranton, PA",76328,,,,,0,province_has_vp
Sea Cliff,NY,"Sea Cliff, NY",5025,,,,,0,province_has_vp
Seabrook,MD,"Seabrook, MD",17287,,,,,0,province_has_vp
Seabrook,NH,"Seabrook, NH",8679,,,,,0,province_has_vp
Seabrook,TX,"Seabrook, TX",13716,,,,,0,province_has_vp
Seaford,NY,"Seaford, NY",15294,,,,,0,province_has_vp
Seal Beach,CA,"Seal Beach, CA",24619,,,,,0,province_has_vp
Searcy,AR,"Searcy, AR",21960,,,,,0,province_has_vp
Seaside,CA,"Seaside, CA",33025,,,,,0,province_has_vp
Seattle,WA,"Seattle, WA",737015,,,,,0,province_has_vp
Sebastian,FL,"Sebastian, FL",24007,,,,,0,province_has_vp
Sebastopol,CA,"Sebastopol, CA",7678,,,,,0,province_has_vp
Secaucus,NJ,"Secaucus, NJ",19104,,,,,0,province_has_vp
Security-Widefield,CO,"Security-Widefield, CO",32882,,,,,0,province_has_vp
Sedro-Woolley,WA,"Sedro-Woolley, WA",10815,,,,,0,province_has_vp
Seffner,FL,"Seffner, FL",7579,,,,,0,province_has_vp
Selah,WA,"Selah, WA",7682,,,,,0,province_has_vp
Selkirk,MB,"Selkirk, MB",10278,,,,,0,province_has_vp
Selma,AL,"Selma, AL",19519,,,,,0,province_has_vp
Selma,CA,"Selma, CA",24414,,,,,0,province_has_vp
Senatobia,MS,"Senatobia, MS",7963,,,,,0,province_has_vp
Seven Hills,OH,"Seven Hills, OH",11690,,,,,0,province_has_vp
Seven Oaks,SC,"Seven Oaks, SC",15144,,,,,0,province_has_vp
Sevierville,TN,"Sevierville, TN",16490,,,,,0,province_has_vp
Seye,YU,"Seye, YU",8369,,,,,0,province_has_vp
Seymour,TN,"Seymour, TN",10919,,,,,0,province_has_vp
Shady Hollow,TX,"Shady Hollow, TX",5004,,,,,0,province_has_vp
Shady Side,MD,"Shady Side, MD",5803,,,,,0,province_has_vp
Shafter,CA,"Shafter, CA",18336,,,,,0,province_has_vp
Shaker Heights,OH,"Shaker Heights, OH",27646,,,,,0,province_has_vp
Sharon Hill,PA,"Sharon Hill, PA",5702,,,,,0,province_has_vp
Sharon,MA,"Sharon, MA",5658,,,,,0,province_has_vp
Sharonville,OH,"Sharonville, OH",13774,,,,,0,province_has_vp
Shasta Lake,CA,"Shasta Lake, CA",10159,,,,,0,province_has_vp
Shawinigan,QC,"Shawinigan, QC",38211,,,,,0,province_has_vp
Shawnee,KS,"Shawnee, KS",65046,,,,,0,province_has_vp
Sheffield,AL,"Sheffield, AL",9108,,,,,0,province_has_vp
Shelby,MI,"Shelby, MI",74099,,,,,0,province_has_vp
Shelbyville,TN,"Shelbyville, TN",21317,,,,,0,province_has_vp
Shelton,WA,"Shelton, WA",9834,,,,,0,province_has_vp
Shenandoah,LA,"Shenandoah, LA",18399,,,,,0,province_has_vp
Shepherdsville,KY,Shepherdsville,11967,,,,,0,province_has_vp
Sherbrooke,QC,"Sherbrooke, QC",172950,,,,,0,province_has_vp
Sheridan,CO,"Sheridan, CO",6039,,,,,0,province_has_vp
Sherrelwood,CO,"Sherrelwood, CO",18287,,,,,0,province_has_vp
Sherwood Manor,CT,"Sherwood Manor, CT",5410,,,,,0,province_has_vp
Sherwood Park,AB,"Sherwood Park, AB",70618,,,,,0,province_has_vp
Sherwood,AR,"Sherwood, AR",30517,,,,,0,province_has_vp
Shillington,PA,"Shillington, PA",5265,,,,,0,province_has_vp
Shiloh,IL,"Shiloh, IL",12961,,,,,0,province_has_vp
Shiloh,PA,"Shiloh, PA",11218,,,,,0,province_has_vp
Shively,KY,Shively,15713,,,,,0,province_has_vp
Shoreline,WA,"Shoreline, WA",55439,,,,,0,province_has_vp
Shoreview,MN,"Shoreview, MN",26477,,,,,0,province_has_vp
Shorewood,IL,"Shorewood, IL",16747,,,,,0,province_has_vp
Shorewood,MN,"Shorewood, MN",7614,,,,,0,province_has_vp
Shorewood,WI,"Shorewood, WI",13311,,,,,0,province_has_vp
Short Hills,NJ,"Short Hills, NJ",13165,,,,,0,province_has_vp
Short Pump,VA,"Short Pump, VA",24729,,,,,0,province_has_vp
Shoshone,CA,"Shoshone, CA",31,,,,,0,province_has_vp
Show Low,AZ,"Show Low, AZ",12000,,,,,0,province_has_vp
Shreveport,LA,"Shreveport, LA",187593,,,,,0,province_has_vp
Shrewsbury,MO,"Shrewsbury, MO",6254,,,,,0,province_has_vp
Sidney,NE,"Sidney, NE",7200,,,,,0,province_has_vp
Sierra Vista Southeast,AZ,"Sierra Vista Southeast, AZ",14797,,,,,0,province_has_vp
Sierra Vista,AZ,"Sierra Vista, AZ",45308,,,,,0,province_has_vp
Signal Hill,CA,"Signal Hill, CA",11565,,,,,0,province_has_vp
Signal Mountain,TN,"Signal Mountain, TN",8528,,,,,0,province_has_vp
Silsbee,TX,"Silsbee, TX",6688,,,,,0,province_has_vp
Silver Hill,MD,"Silver Hill, MD",5950,,,,,0,province_has_vp
Silver Lake,NC,"Silver Lake, NC",5598,,,,,0,province_has_vp
Silver Spring,MD,"Silver Spring, MD",71452,,,,,0,province_has_vp
Simi Valley,CA,"Simi Valley, CA",126356,,,,,0,province_has_vp
Simpsonville,SC,"Simpsonville, SC",20736,,,,,0,province_has_vp
Simsbury Center,CT,"Simsbury Center, CT",5836,,,,,0,province_has_vp
Sinton,TX,"Sinton, TX",5736,,,,,0,province_has_vp
Sioux City,IA,"Sioux City, IA",85797,,,,,0,province_has_vp
Sioux Falls,SD,"Sioux Falls, SD",192517,,,,,0,province_has_vp
Siparia,TT,Siparia,8568,,,,,0,province_has_vp
Skidaway Island,GA,"Skidaway Island, GA",8341,,,,,0,province_has_vp
Skokie,IL,"Skokie, IL",64821,,,,,0,province_has_vp
Skowhegan,ME,"Skowhegan, ME",6297,,,,,0,province_has_vp
Sky Lake,FL,"Sky Lake, FL",6153,,,,,0,province_has_vp
Smithfield,RI,"Smithfield, RI",21872,,,,,0,province_has_vp
Smiths Station,AL,"Smiths Station, AL",5300,,,,,0,province_has_vp
Smithville,MO,"Smithville, MO",9233,,,,,0,province_has_vp
Smithville,NJ,"Smithville, NJ",7242,,,,,0,province_has_vp
Smyrna,DE,"Smyrna, DE",11319,,,,,0,province_has_vp
Smyrna,GA,"Smyrna, GA",56146,,,,,0,province_has_vp
Snoqualmie,WA,"Snoqualmie, WA",13169,,,,,0,province_has_vp
Snowflake,AZ,"Snowflake, AZ",5666,,,,,0,province_has_vp
Socastee,SC,"Socastee, SC",19952,,,,,0,province_has_vp
Soconusco,VE,"Soconusco, VE",5825,,,,,0,province_has_vp
Socorro Mission Number 1 Colonia,TX,"Socorro Mission Number 1 Colonia, TX",28637,,,,,0,province_has_vp
Socorro,TX,"Socorro, TX",33222,,,,,0,province_has_vp
Soddy-Daisy,TN,"Soddy-Daisy, TN",13171,,,,,0,province_has_vp
Solana Beach,CA,"Solana Beach, CA",13449,,,,,0,province_has_vp
Soledad de Doblado,VE,"Soledad de Doblado, VE",12398,,,,,0,province_has_vp
Soledad de Graciano Sanchez,SL,"Soledad de Graciano Sanchez, SL",332072,,,,,0,province_has_vp
Soledad,CA,"Soledad, CA",26000,,,,,0,province_has_vp
Solon,OH,"Solon, OH",23043,,,,,0,province_has_vp
Solvang,CA,"Solvang, CA",5741,,,,,0,province_has_vp
Solvay,NY,"Solvay, NY",6425,,,,,0,province_has_vp
Somers Point,NJ,"Somers Point, NJ",10688,,,,,0,province_has_vp
Somers,WI,"Somers, WI",9454,,,,,0,province_has_vp
Somerset,ME,"Somerset, ME",61065,,,,,0,province_has_vp
Somerset,NJ,"Somerset, NJ",22083,,,,,0,province_has_vp
Somersworth,NH,"Somersworth, NH",11759,,,,,0,province_has_vp
Somerton,AZ,"Somerton, AZ",15048,,,,,0,province_has_vp
Somerville,MA,"Somerville, MA",80318,,,,,0,province_has_vp
Somerville,NJ,"Somerville, NJ",12202,,,,,0,province_has_vp
Sonoma,CA,"Sonoma, CA",11037,,,,,0,province_has_vp
Soquel,CA,"Soquel, CA",9644,,,,,0,province_has_vp
Sorel-Tracy,QC,"Sorel-Tracy, QC",41629,,,,,0,province_has_vp
Soroa,CU,Soroa,7205,,,,,0,province_has_vp
Soteapan,VE,"Soteapan, VE",5118,,,,,0,province_has_vp
Souderton,PA,"Souderton, PA",6747,,,,,0,province_has_vp
South Amboy,NJ,"South Amboy, NJ",8846,,,,,0,province_has_vp
South Beloit,IL,"South Beloit, IL",7680,,,,,0,province_has_vp
South Bend,IN,"South Bend, IN",103453,,,,,0,province_has_vp
South Burlington,VT,"South Burlington, VT",18791,,,,,0,province_has_vp
South Charleston,WV,"South Charleston, WV",13045,,,,,0,province_has_vp
South Cleveland,TN,"South Cleveland, TN",6912,,,,,0,province_has_vp
South Daytona,FL,"South Daytona, FL",12584,,,,,0,province_has_vp
South El Monte,CA,"South El Monte, CA",20878,,,,,0,province_has_vp
South Euclid,OH,"South Euclid, OH",21794,,,,,0,province_has_vp
South Farmingdale,NY,"South Farmingdale, NY",14486,,,,,0,province_has_vp
South Gate Ridge,FL,"South Gate Ridge, FL",5688,,,,,0,province_has_vp
South Gate,CA,"South Gate, CA",96401,,,,,0,province_has_vp
South Haven,IN,"South Haven, IN",5282,,,,,0,province_has_vp
South Hill,NY,"South Hill, NY",6673,,,,,0,province_has_vp
South Hooksett,NH,"South Hooksett, NH",5418,,,,,0,province_has_vp
South Houston,TX,"South Houston, TX",17544,,,,,0,province_has_vp
South Huntington,NY,"South Huntington, NY",9422,,,,,0,province_has_vp
South Jordan,UT,"South Jordan, UT",66648,,,,,0,province_has_vp
South Kensington,MD,"South Kensington, MD",8462,,,,,0,province_has_vp
South Lockport,NY,"South Lockport, NY",8324,,,,,0,province_has_vp
South Lyon,MI,"South Lyon, MI",11722,,,,,0,province_has_vp
South Milwaukee,WI,"South Milwaukee, WI",21233,,,,,0,province_has_vp
South Ogden,UT,"South Ogden, UT",16955,,,,,0,province_has_vp
South Old Bridge,NJ,"South Old Bridge, NJ",23233,,,,,0,province_has_vp
South Orange,NJ,"South Orange, NJ",17295,,,,,0,province_has_vp
South Park Township,PA,"South Park Township, PA",13416,,,,,0,province_has_vp
South Pasadena,CA,"South Pasadena, CA",26151,,,,,0,province_has_vp
South Patrick Shores,FL,"South Patrick Shores, FL",5875,,,,,0,province_has_vp
South Peabody,MA,"South Peabody, MA",50293,,,,,0,province_has_vp
South Plainfield,NJ,"South Plainfield, NJ",24290,,,,,0,province_has_vp
South Portland Gardens,ME,"South Portland Gardens, ME",23893,,,,,0,province_has_vp
South Portland,ME,"South Portland, ME",25556,,,,,0,province_has_vp
South River,NJ,"South River, NJ",16399,,,,,0,province_has_vp
South Saint Paul,MN,"South Saint Paul, MN",20160,,,,,0,province_has_vp
South Salt Lake,UT,"South Salt Lake, UT",24788,,,,,0,province_has_vp
South San Francisco,CA,"South San Francisco, CA",67271,,,,,0,province_has_vp
South San Gabriel,CA,"South San Gabriel, CA",8070,,,,,0,province_has_vp
South San Jose Hills,CA,"South San Jose Hills, CA",20551,,,,,0,province_has_vp
South Tucson,AZ,"South Tucson, AZ",5715,,,,,0,province_has_vp
South Valley Stream,NY,"South Valley Stream, NY",5962,,,,,0,province_has_vp
South Valley,NM,"South Valley, NM",40976,,,,,0,province_has_vp
South Venice,FL,"South Venice, FL",13949,,,,,0,province_has_vp
South Weber,UT,"South Weber, UT",6971,,,,,0,province_has_vp
South Whittier,CA,"South Whittier, CA",57156,,,,,0,province_has_vp
South Williamsport,PA,"South Williamsport, PA",6281,,,,,0,province_has_vp
South Windsor,CT,"South Windsor, CT",24412,,,,,0,province_has_vp
South Yarmouth,MA,"South Yarmouth, MA",11092,,,,,0,province_has_vp
South Yuba City,CA,"South Yuba City, CA",15217,,,,,0,province_has_vp
Southaven,MS,"Southaven, MS",52589,,,,,0,province_has_vp
Southchase,FL,"Southchase, FL",15921,,,,,0,province_has_vp
Southfield,MI,"Southfield, MI",73156,,,,,0,province_has_vp
Southgate,FL,"Southgate, FL",7173,,,,,0,province_has_vp
Southington,CT,"Southington, CT",43501,,,,,0,province_has_vp
Southwood Acres,CT,"Southwood Acres, CT",7657,,,,,0,province_has_vp
Spanaway,WA,"Spanaway, WA",27227,,,,,0,province_has_vp
Spanish Fort,AL,"Spanish Fort, AL",8065,,,,,0,province_has_vp
Spanish Lake,MO,"Spanish Lake, MO",19650,,,,,0,province_has_vp
Spanish Springs,NV,"Spanish Springs, NV",15064,,,,,0,province_has_vp
Sparks,NV,"Sparks, NV",108445,,,,,0,province_has_vp
Speedway,IN,"Speedway, IN",12127,,,,,0,province_has_vp
Spokane Valley,WA,"Spokane Valley, WA",94919,,,,,0,province_has_vp
Spokane,WA,"Spokane, WA",228989,,,,,0,province_has_vp
Spotslyvania,VA,"Spotslyvania, VA",25000,,,,,0,province_has_vp
Spotswood,NJ,"Spotswood, NJ",8476,,,,,0,province_has_vp
Spring Creek,NV,"Spring Creek, NV",12361,,,,,0,province_has_vp
Spring Hill,KS,"Spring Hill, KS",5981,,,,,0,province_has_vp
Spring Hill,TN,"Spring Hill, TN",36055,,,,,0,province_has_vp
Spring Lake Park,MN,"Spring Lake Park, MN",6473,,,,,0,province_has_vp
Spring Lake,NC,"Spring Lake, NC",13234,,,,,0,province_has_vp
Spring Ridge,MD,"Spring Ridge, MD",5795,,,,,0,province_has_vp
Spring Valley Lake,CA,"Spring Valley Lake, CA",8220,,,,,0,province_has_vp
Spring Valley,CA,"Spring Valley, CA",28205,,,,,0,province_has_vp
Spring Valley,NV,"Spring Valley, NV",178395,,,,,0,province_has_vp
Springdale,AR,"Springdale, AR",84161,,,,,0,province_has_vp
Springdale,OH,"Springdale, OH",11182,,,,,0,province_has_vp
Springfield,FL,"Springfield, FL",9442,,,,,0,province_has_vp
Springfield,IL,"Springfield, IL",114394,,,,,0,province_has_vp
Springfield,MA,"Springfield, MA",155032,,,,,0,province_has_vp
Springfield,MO,"Springfield, MO",169176,,,,,0,province_has_vp
Springfield,NJ,"Springfield, NJ",14429,,,,,0,province_has_vp
Springfield,OH,"Springfield, OH",58662,,,,,0,province_has_vp
Springfield,PA,"Springfield, PA",23363,,,,,0,province_has_vp
Springfield,VA,"Springfield, VA",30484,,,,,0,province_has_vp
Spruce Grove,AB,"Spruce Grove, AB",38985,,,,,0,province_has_vp
Spryfield,NS,"Spryfield, NS",10118,,,,,0,province_has_vp
St Johnsbury,VT,"St Johnsbury, VT",7571,,,,,0,province_has_vp
St. Albert,AB,"St. Albert, AB",57719,,,,,0,province_has_vp
St. Clair,MI,"St. Clair, MI",204000,,,,,0,province_has_vp
St. Cloud,MN,"St. Cloud, MN",68881,,,,,0,province_has_vp
St. George,UT,"St. George, UT",95342,,,,,0,province_has_vp
St. John's,NL,"St. John's, NL",110525,,,,,0,province_has_vp
St. Johnsbury,VT,"St. Johnsbury, VT",7300,,,,,0,province_has_vp
St. Joseph,MO,"St. Joseph, MO",72473,,,,,0,province_has_vp
St. Louis,MO,"St. Louis, MO",301578,,,,,0,province_has_vp
St. Marys,GA,"St. Marys, GA",17968,,,,,0,province_has_vp
St. Paul,MN,"St. Paul, MN",311527,,,,,0,province_has_vp
Stamford,CT,"Stamford, CT",135470,,,,,0,province_has_vp
Stanford,CA,"Stanford, CA",13809,,,,,0,province_has_vp
Stanton,CA,"Stanton, CA",38872,,,,,0,province_has_vp
Star,ID,"Star, ID",7797,,,,,0,province_has_vp
Starkville,MS,"Starkville, MS",25366,,,,,0,province_has_vp
State College,PA,"State College, PA",40501,,,,,0,province_has_vp
Staten Island,NY,"Staten Island, NY",495747,,,,,0,province_has_vp
Steamboat Springs,CO,"Steamboat Springs, CO",7560,,,,,0,province_has_vp
Steelton,PA,"Steelton, PA",5932,,,,,0,province_has_vp
Steilacoom,WA,"Steilacoom, WA",6211,,,,,0,province_has_vp
Steinbach,MB,"Steinbach, MB",15829,,,,,0,province_has_vp
Stephenville,TX,"Stephenville, TX",20400,,,,,0,province_has_vp
Sterling Heights,MI,"Sterling Heights, MI",134346,,,,,0,province_has_vp
Sterling,AK,"Sterling, AK",5617,,,,,0,province_has_vp
Steuben,NY,"Steuben, NY",118471,,,,,0,province_has_vp
Stevenson Ranch,CA,"Stevenson Ranch, CA",17557,,,,,0,province_has_vp
Stickney,IL,"Stickney, IL",6786,,,,,0,province_has_vp
Stillwater,OK,"Stillwater, OK",50299,,,,,0,province_has_vp
Stittsville,ON,"Stittsville, ON",40889,,,,,0,province_has_vp
Stokesdale,NC,"Stokesdale, NC",5340,,,,,0,province_has_vp
Stone Mountain,GA,"Stone Mountain, GA",6109,,,,,0,province_has_vp
Stonecrest,GA,"Stonecrest, GA",50000,,,,,0,province_has_vp
