name,abbr,lon,lat,population,label,source,geoname_id
Hiawatha,IA,-91.68212,42.03583,7199,"Hiawatha, IA",geonames,4860452
El Rio,CA,-119.16383,34.23578,7198,"El Rio, CA",geonames,5345844
Tyrone,GA,-84.59715,33.47123,7194,"Tyrone, GA",geonames,4227612
Winooski,VT,-73.18568,44.49144,7193,"Winooski, VT",geonames,5243081
Pompano Beach Highlands,FL,-80.10699,26.28286,7192,"Pompano Beach Highlands, FL",geonames,4169018
Hudson Falls,NY,-73.58595,43.30063,7191,"Hudson Falls, NY",geonames,5121513
Kosciusko,MS,-89.58956,33.058,7187,"Kosciusko, MS",geonames,4432542
Yardville,NJ,-74.66432,40.18122,7186,"Yardville, NJ",geonames,4833084
Makawao,HI,-156.31306,20.85694,7184,"Makawao, HI",geonames,5850616
Highland Heights,KY,-84.45189,39.03312,7183,Highland Heights,geonames,4294788
Santa Anita Huiloac,TL,-98.14362,19.38841,7183,"Santa Anita Huiloac, TL",geonames,3517734
El Triunfo,HN,-87.0,13.11667,7182,"El Triunfo, HN",geonames,3610060
Delafield,WI,-88.40371,43.06084,7180,"Delafield, WI",geonames,5250393
Anse a Galets,HT,-72.86644,18.83449,7178,Anse a Galets,geonames,3731132
Minnetrista,MN,-93.71774,44.9383,7178,"Minnetrista, MN",geonames,5037793
Lake of the Woods,VA,-77.75969,38.33422,7177,"Lake of the Woods, VA",geonames,13236510
La Arena,PA,-80.46152,7.9694,7175,"La Arena, PA",geonames,3708171
Aramecina,HN,-87.71028,13.74222,7173,"Aramecina, HN",geonames,3615115
Conkal,YU,-89.51945,21.07499,7173,"Conkal, YU",geonames,3530295
Glenolden,PA,-75.28907,39.90011,7173,"Glenolden, PA",geonames,4558247
LaFayette,GA,-85.2819,34.7048,7173,"LaFayette, GA",geonames,4204241
Pleasantville,NY,-73.79263,41.13287,7173,"Pleasantville, NY",geonames,5131757
Southgate,FL,-82.50982,27.3081,7173,"Southgate, FL",geonames,4173634
Great Barrington,MA,-73.36206,42.19592,7172,"Great Barrington, MA",geonames,4938157
New London,WI,-88.73983,44.39276,7172,"New London, WI",geonames,5264455
Ciudad Cerralvo,NL,-99.6165,26.08596,7169,"Ciudad Cerralvo, NL",geonames,3531342
Douglas,MA,-71.73951,42.05426,7168,"Douglas, MA",geonames,4934999
Xocotla,VE,-97.10071,19.01479,7168,"Xocotla, VE",geonames,3514424
Atherton,CA,-122.19774,37.46133,7167,"Atherton, CA",geonames,5325147
Seward,NE,-97.09892,40.90695,7167,"Seward, NE",geonames,5078792
San Pedro de Tutule,HN,-87.85414,14.25145,7165,"San Pedro de Tutule, HN",geonames,3601784
Tila,CS,-92.42595,17.30032,7164,"Tila, CS",geonames,3515600
Vicente Camalote,OA,-96.52825,18.51385,7164,"Vicente Camalote, OA",geonames,3801271
Bellavista,JA,-103.63686,20.43356,7163,"Bellavista, JA",geonames,4017199
Mills River,NC,-82.56679,35.38845,7162,"Mills River, NC",geonames,4479639
Puruaran,MI,-101.52204,19.09748,7162,"Puruaran, MI",geonames,3991218
San Vicente Pacaya,GUA,-90.63613,14.41466,7162,San Vicente Pacaya,geonames,3589036
Shamokin,PA,-76.55885,40.78897,7162,"Shamokin, PA",geonames,5211622
Pacific,MO,-90.74152,38.482,7161,"Pacific, MO",geonames,4402300
San Andres Calpan,PU,-98.46188,19.10356,7161,"San Andres Calpan, PU",geonames,3519930
Applewood,CO,-105.1625,39.75778,7160,"Applewood, CO",geonames,5412030
Benque Viejo el Carmen,BZ,-89.13917,17.075,7160,"Benque Viejo el Carmen, BZ",geonames,3582662
San Jorge,NI,-85.80308,11.45584,7158,"San Jorge, NI",geonames,3616794
East Perrine,FL,-80.33894,25.60872,7156,"East Perrine, FL",geonames,4154051
Heber Springs,AR,-92.03126,35.49147,7156,"Heber Springs, AR",geonames,4114225
Kaufman,TX,-96.30887,32.58902,7156,"Kaufman, TX",geonames,4702728
Sausalito,CA,-122.48525,37.85909,7156,"Sausalito, CA",geonames,5393611
East Hills,NY,-73.62707,40.79371,7155,"East Hills, NY",geonames,5115904
Belen,NM,-106.77642,34.66284,7152,"Belen, NM",geonames,5456975
Blandon,PA,-75.88687,40.4412,7152,"Blandon, PA",geonames,5180859
Pinehurst,MA,-71.22811,42.52926,7152,"Pinehurst, MA",geonames,4947397
Kantunilkin,QR,-87.48644,21.10182,7150,"Kantunilkin, QR",geonames,3822702
Chuarrancho,GUA,-90.51568,14.81794,7149,Chuarrancho,geonames,3598277
Demopolis,AL,-87.8364,32.51764,7148,"Demopolis, AL",geonames,4058662
San Nicolas de los Agustinos,GT,-100.96598,20.24639,7148,"San Nicolas de los Agustinos, GT",geonames,3985248
Baie-Saint-Paul,QC,-70.49858,47.44109,7146,"Baie-Saint-Paul, QC",geonames,6690232
Catoosa,OK,-95.74582,36.18899,7146,"Catoosa, OK",geonames,4532493
Keyport,NJ,-74.19959,40.43316,7145,"Keyport, NJ",geonames,5100008
Trumann,AR,-90.50733,35.67369,7145,"Trumann, AR",geonames,4133933
Actipan de Morelos,PU,-97.79904,18.96003,7144,"Actipan de Morelos, PU",geonames,3818846
Gulf Hills,MS,-88.84225,30.43048,7144,"Gulf Hills, MS",geonames,4428654
Madison Park,NJ,-74.30792,40.4515,7144,"Madison Park, NJ",geonames,5100764
Cuapiaxtla de Madero,PU,-97.82382,18.91544,7139,"Cuapiaxtla de Madero, PU",geonames,3530032
Merritt,BC,-120.7942,50.11225,7139,"Merritt, BC",geonames,6072350
Marshfield,MO,-92.90712,37.33866,7138,"Marshfield, MO",geonames,4397238
West Vero Corridor,FL,-80.48576,27.63775,7138,"West Vero Corridor, FL",geonames,4177950
Jessup,MD,-76.77525,39.14927,7137,"Jessup, MD",geonames,4049032
San Francisco Pujiltic,CS,-92.45319,16.27922,7137,"San Francisco Pujiltic, CS",geonames,3816561
Independence,OH,-81.6379,41.36866,7135,"Independence, OH",geonames,5158404
Mantua,VA,-77.25943,38.85372,7135,"Mantua, VA",geonames,4771494
Santa Eulalia,CH,-105.88761,28.59454,7135,"Santa Eulalia, CH",geonames,4018365
Sullivan,MO,-91.16042,38.2081,7135,"Sullivan, MO",geonames,4410669
Bonne Terre,MO,-90.5554,37.92311,7133,"Bonne Terre, MO",geonames,4377913
Buenavista de Cuellar,GR,-99.40868,18.45958,7131,"Buenavista de Cuellar, GR",geonames,3531972
Islamorada,FL,-80.62784,24.9243,7131,"Islamorada, FL",geonames,4159839
San Juan Opico,SV,-89.35972,13.87611,7127,"San Juan Opico, SV",geonames,3583531
Parkwood,WA,-122.61014,47.53315,7126,"Parkwood, WA",geonames,5806274
Broadview Park,FL,-80.20866,26.09953,7125,"Broadview Park, FL",geonames,4148944
Pomona,NJ,-74.57516,39.47845,7124,"Pomona, NJ",geonames,4503665
Providence,UT,-111.81717,41.70632,7124,"Providence, UT",geonames,5780020
Pacific,WA,-122.25012,47.26455,7123,"Pacific, WA",geonames,5806017
Fayetteville,TN,-86.57055,35.15203,7121,"Fayetteville, TN",geonames,4621915
Piedmont,OK,-97.74643,35.642,7118,"Piedmont, OK",geonames,4547969
Lamani,HN,-87.62128,14.19626,7117,"Lamani, HN",geonames,3607436
Logan,OH,-82.4071,39.54007,7117,"Logan, OH",geonames,4516989
Greenville,NY,-73.81986,40.99315,7116,"Greenville, NY",geonames,5119405
San Diego de la Union,GT,-100.87298,21.46788,7116,"San Diego de la Union, GT",geonames,3987309
Cuero,TX,-97.28916,29.09387,7115,"Cuero, TX",geonames,4684547
Ixtlahuaca de Rayon,EM,-99.76694,19.56889,7114,"Ixtlahuaca de Rayon, EM",geonames,3526670
Vandalia,IL,-89.09368,38.9606,7112,"Vandalia, IL",geonames,4251917
Hempstead,TX,-96.07829,30.09744,7110,"Hempstead, TX",geonames,4697060
Walled Lake,MI,-83.48105,42.53781,7110,"Walled Lake, MI",geonames,5013961
Austell,GA,-84.63438,33.81261,7107,"Austell, GA",geonames,4180564
Pointe-du-Lac,QC,-71.78241,48.50009,7104,"Pointe-du-Lac, QC",geonames,6107683
Venice Gardens,FL,-82.4076,27.07311,7104,"Venice Gardens, FL",geonames,4176387
Village Saint George,LA,-91.06733,30.36214,7104,"Village Saint George, LA",geonames,4344644
Fort Belvoir,VA,-77.14589,38.7119,7100,"Fort Belvoir, VA",geonames,7257902
Los Serranos,CA,-117.70811,33.97279,7099,"Los Serranos, CA",geonames,5368618
Zacamulpa,EM,-99.33145,19.35565,7097,"Zacamulpa, EM",geonames,3827416
Chichicapa,TB,-93.18156,18.26122,7091,"Chichicapa, TB",geonames,3802121
Francisco I. Madero,NA,-104.82401,21.58232,7091,"Francisco I. Madero, NA",geonames,4006205
Santa Cruz,HN,-88.38333,14.01667,7089,"Santa Cruz, HN",geonames,3601662
Val-des-Sources,QC,-71.9324,45.76678,7088,"Val-des-Sources, QC",geonames,5887470
Richland,MS,-90.15842,32.23904,7087,"Richland, MS",geonames,4443249
Santa Ana Maya,MI,-101.02079,20.00743,7087,"Santa Ana Maya, MI",geonames,3984691
Camden,SC,-80.60702,34.24654,7085,"Camden, SC",geonames,4573209
Santo Tomas La Union,GUA,-91.41075,14.63219,7081,Santo Tomas La Union,geonames,3589062
Nindiri,NI,-86.12051,12.00324,7073,"Nindiri, NI",geonames,3617473
Whitefish,MT,-114.33763,48.41108,7073,"Whitefish, MT",geonames,5686121
Chiconcuac,MO,-99.20722,18.78278,7071,"Chiconcuac, MO",geonames,8858199
West Glens Falls,NY,-73.68401,43.30007,7071,"West Glens Falls, NY",geonames,5143817
New Paltz,NY,-74.08681,41.74759,7070,"New Paltz, NY",geonames,5128539
Villa Juarez,DG,-103.59389,25.49203,7069,"Villa Juarez, DG",geonames,3980162
Ponchatoula,LA,-90.44148,30.4388,7068,"Ponchatoula, LA",geonames,4337775
Amory,MS,-88.4881,33.98428,7067,"Amory, MS",geonames,4416192
Doxey,HG,-99.24362,20.09169,7066,"Doxey, HG",geonames,3529689
Dolores,NI,-86.21582,11.85624,7065,"Dolores, NI",geonames,3620163
San Miguel Tlaixpan,EM,-98.81083,19.50958,7064,"San Miguel Tlaixpan, EM",geonames,3817702
Dayton,NJ,-74.51015,40.37261,7063,"Dayton, NJ",geonames,5097152
Fairfield,NJ,-74.30598,40.88371,7063,"Fairfield, NJ",geonames,5097778
Ten Hills,MA,-71.087,42.39676,7062,"Ten Hills, MA",geonames,4952743
King,NC,-80.35922,36.28069,7059,"King, NC",geonames,4474316
Ecatzingo de Hidalgo,EM,-98.75198,18.95508,7058,"Ecatzingo de Hidalgo, EM",geonames,3529609
Kill Devil Hills,NC,-75.67601,36.03072,7058,"Kill Devil Hills, NC",geonames,4474274
Mims,FL,-80.84478,28.66527,7058,"Mims, FL",geonames,4164554
Russellville,KY,-86.88722,36.84532,7056,Russellville,geonames,4307025
Perry,FL,-83.58274,30.11766,7055,"Perry, FL",geonames,4168244
Savage,MD,-76.82386,39.13789,7054,"Savage, MD",geonames,4368879
Bellbrook,OH,-84.07077,39.63562,7053,"Bellbrook, OH",geonames,4506166
Georgetown,DE,-75.38547,38.69011,7051,"Georgetown, DE",geonames,4142643
Milltown,NJ,-74.44321,40.45622,7049,"Milltown, NJ",geonames,5101244
Clinton,IL,-88.96453,40.15365,7048,"Clinton, IL",geonames,4888217
Pelham,NY,-73.80791,40.90982,7048,"Pelham, NY",geonames,5130854
Alta Sierra,CA,-118.5539,35.73126,7047,"Alta Sierra, CA",geonames,5323499
Marshall,MI,-84.96331,42.27226,7045,"Marshall, MI",geonames,5000996
Bluewater,ON,-81.59977,43.46679,7044,"Bluewater, ON",geonames,5904501
Coteau-du-Lac,QC,-74.18253,45.30008,7044,"Coteau-du-Lac, QC",geonames,5928337
Potam,SO,-110.41774,27.62579,7044,"Potam, SO",geonames,3992154
Benton,IL,-88.92007,37.99672,7041,"Benton, IL",geonames,4233586
Eden Isle,LA,-89.79867,30.22853,7041,"Eden Isle, LA",geonames,4323546
Acultzingo,VE,-97.30367,18.71894,7040,"Acultzingo, VE",geonames,3533376
San Pedro Arriba,EM,-99.56253,19.48641,7040,"San Pedro Arriba, EM",geonames,3518020
Apaxtla de Castrejon,GR,-99.93255,18.13127,7037,"Apaxtla de Castrejon, GR",geonames,3532802
Crete,NE,-96.96142,40.62778,7037,"Crete, NE",geonames,5066435
Milton-Freewater,OR,-118.38774,45.93263,7035,"Milton-Freewater, OR",geonames,5740898
Ridley Park,PA,-75.3238,39.88122,7035,"Ridley Park, PA",geonames,4560709
Winters,CA,-121.9708,38.52491,7034,"Winters, CA",geonames,5410125
Lakes of the Four Seasons,IN,-87.21309,41.41032,7033,"Lakes of the Four Seasons, IN",geonames,4922562
Trinidad de Copan,HN,-88.7422,14.94567,7031,"Trinidad de Copan, HN",geonames,3600605
Huntingdon,PA,-78.01028,40.4848,7029,"Huntingdon, PA",geonames,5194590
Westminster,MA,-71.91063,42.54592,7028,"Westminster, MA",geonames,4955247
Mount Carmel,IL,-87.76142,38.41088,7027,"Mount Carmel, IL",geonames,4244967
San Martin,CA,-121.61022,37.08495,7027,"San Martin, CA",geonames,5392408
Savannah,TN,-88.2492,35.2248,7027,"Savannah, TN",geonames,4656006
Apetatitlan Antonio Carbajal,TL,-98.17912,19.33622,7026,"Apetatitlan Antonio Carbajal, TL",geonames,3518140
San Ciro de Acosta,SL,-99.81916,21.65072,7026,"San Ciro de Acosta, SL",geonames,3519570
Tuxtla Chico,CS,-92.1666,14.93954,7026,"Tuxtla Chico, CS",geonames,3515002
Galeana,NL,-100.07601,24.82528,7024,"Galeana, NL",geonames,4006081
Delphos,OH,-84.34162,40.84338,7023,"Delphos, OH",geonames,5151941
Guacimo,CR,-83.68793,10.2129,7022,"Guacimo, CR",geonames,3623601
Huron,OH,-82.55517,41.39505,7022,"Huron, OH",geonames,5158298
Jolalpan,PU,-98.84489,18.32495,7022,"Jolalpan, PU",geonames,3819050
Coaticook,QC,-71.79907,45.13339,7021,"Coaticook, QC",geonames,5924500
Withamsville,OH,-84.28827,39.06228,7021,"Withamsville, OH",geonames,4528596
Baltimore Highlands,MD,-76.63663,39.23316,7019,"Baltimore Highlands, MD",geonames,4347800
Atenas,CR,-84.37886,9.97489,7014,"Atenas, CR",geonames,3624842
Colon,QT,-100.05005,20.78299,7014,"Colon, QT",geonames,4013487
El Factor,DO,-69.88827,19.31834,7014,El Factor,geonames,3507628
Stratford,NJ,-75.01545,39.82678,7013,"Stratford, NJ",geonames,4504336
Dalton,MA,-73.16621,42.4737,7012,"Dalton, MA",geonames,4934429
Lake Lorraine,FL,-86.56523,30.44159,7010,"Lake Lorraine, FL",geonames,4161296
Umatilla,OR,-119.34252,45.91735,7009,"Umatilla, OR",geonames,5758052
Chanal,CS,-92.2575,16.6575,7008,"Chanal, CS",geonames,8858200
Oak Hill Park,MA,-71.18561,42.29454,7008,"Oak Hill Park, MA",geonames,4946102
Tolleson,AZ,-112.25932,33.45004,7008,"Tolleson, AZ",geonames,5317663
Idabel,OK,-94.82633,33.89566,7007,"Idabel, OK",geonames,4539224
Nyack,NY,-73.91791,41.09065,7004,"Nyack, NY",geonames,5129433
Bowling Green,MO,-91.1951,39.342,7003,"Bowling Green, MO",curated,
Eagle Mountain,TX,-97.44446,32.89346,7003,"Eagle Mountain, TX",geonames,4687588
Eglin Village,FL,-86.5394,30.46298,7000,"Eglin Village, FL",geonames,4154270
Great Exuma,BS,-75.7333,23.5167,7000,Great Exuma,curated,
Ione,CA,-120.93272,38.35269,7000,"Ione, CA",geonames,5359634
North Portland,OR,-122.70343,45.61039,7000,"North Portland, OR",geonames,5743422
Playa Baracoa,CU,-82.56723,23.04601,7000,Playa Baracoa,geonames,3543913
San Francisco de Ojuera,HN,-88.18333,14.75,7000,"San Francisco de Ojuera, HN",geonames,3602275
Tamalpais Valley,CA,-122.54581,37.87965,7000,"Tamalpais Valley, CA",geonames,5401017
East End,AR,-92.34099,34.55065,6998,"East End, AR",geonames,4109452
Santa Teresa,GT,-101.31732,20.95971,6998,"Santa Teresa, GT",geonames,3983764
Pacific Palisades,HI,-157.95349,21.42562,6997,"Pacific Palisades, HI",geonames,5851889
Hampstead,QC,-73.6467,45.48075,6996,"Hampstead, QC",geonames,5970014
Tallulah,LA,-91.18678,32.40848,6995,"Tallulah, LA",geonames,4343103
Fairfield Glade,TN,-84.88634,36.00035,6989,"Fairfield Glade, TN",geonames,4621447
Totolac,TL,-98.25834,19.3258,6989,"Totolac, TL",geonames,3815419
Caucel,YU,-89.70682,21.01589,6988,"Caucel, YU",geonames,3531406
Jesus de Otoro,HN,-87.98181,14.48775,6988,"Jesus de Otoro, HN",geonames,3608715
Fort Myers Beach,FL,-81.95011,26.45271,6983,"Fort Myers Beach, FL",geonames,4155996
North Sarasota,FL,-82.51843,27.37393,6982,"North Sarasota, FL",geonames,4166298
Orange Lake,NY,-74.0982,41.53982,6982,"Orange Lake, NY",geonames,5129919
Kenwood,OH,-84.36716,39.21061,6981,"Kenwood, OH",geonames,4515813
Old Jefferson,LA,-91.01705,30.38269,6980,"Old Jefferson, LA",geonames,4335963
Roosevelt,UT,-109.98876,40.2994,6980,"Roosevelt, UT",geonames,5780699
Santa Maria Chiquimula,GUA,-91.3292,15.02992,6980,Santa Maria Chiquimula,geonames,3589256
Burton,SC,-80.724,32.43575,6976,"Burton, SC",geonames,4572881
Kingston,RI,-71.52256,41.48038,6974,"Kingston, RI",geonames,5223006
Middlebury,CT,-73.12761,41.52787,6974,"Middlebury, CT",geonames,4838611
Valley Park,MO,-90.49262,38.54922,6974,"Valley Park, MO",geonames,4412820
Linwood,NJ,-74.57516,39.33984,6973,"Linwood, NJ",geonames,4502690
San Juan Cosala,JA,-103.34109,20.28756,6973,"San Juan Cosala, JA",geonames,3985913
South Weber,UT,-111.93022,41.13244,6971,"South Weber, UT",geonames,5781809
King,ON,-79.59011,43.96514,6970,"King, ON",geonames,5992180
Freeland,MI,-84.12276,43.52503,6969,"Freeland, MI",geonames,4993402
Norwich,NY,-75.52351,42.53118,6968,"Norwich, NY",geonames,5129359
Portage Lakes,OH,-81.52706,41.00728,6968,"Portage Lakes, OH",geonames,5167293
Xaltianguis,GR,-99.71557,17.09834,6965,"Xaltianguis, GR",geonames,3514583
Cameron Park,TX,-97.47665,25.96452,6963,"Cameron Park, TX",geonames,4678379
Cameron Park Colonia,TX,-97.47832,25.97147,6963,"Cameron Park Colonia, TX",geonames,4678381
Port Wallace,NS,-63.54767,44.69882,6963,"Port Wallace, NS",geonames,6112050
Bull Savannah,JM,-77.59022,17.88678,6962,Bull Savannah,geonames,3491161
El Suchil,GR,-100.63917,17.22694,6962,"El Suchil, GR",geonames,8858201
Guillermo Zuniga,TM,-99.1927,24.01982,6961,"Guillermo Zuniga, TM",geonames,3517482
Archbald,PA,-75.53685,41.4948,6960,"Archbald, PA",geonames,5178450
Sturtevant,WI,-87.89452,42.69807,6960,"Sturtevant, WI",geonames,5274885
Zacapechpan,PU,-98.35109,19.05441,6959,"Zacapechpan, PU",geonames,9870991
San Buenaventura,CH,-107.46078,29.84348,6957,"San Buenaventura, CH",geonames,4016722
Dade City,FL,-82.19592,28.36472,6955,"Dade City, FL",geonames,4152695
Wiwili,NI,-85.8254,13.62679,6955,"Wiwili, NI",geonames,3615683
San Francisco Tepeolulco,EM,-99.98834,19.83291,6954,"San Francisco Tepeolulco, EM",geonames,3827027
Scappoose,OR,-122.8776,45.75428,6954,"Scappoose, OR",geonames,5750663
El Campanario y Oradel,TM,-99.62,27.47306,6951,"El Campanario y Oradel, TM",geonames,8858202
La Junta,CO,-103.54383,37.98501,6951,"La Junta, CO",geonames,5427705
Bridgeport,MI,-83.88164,43.35947,6950,"Bridgeport, MI",geonames,4986963
Stratham Station,NH,-70.89533,43.05287,6949,"Stratham Station, NH",geonames,5093259
Black Jack,MO,-90.26733,38.79338,6947,"Black Jack, MO",geonames,4377295
La Concepcion,NI,-86.18976,11.93711,6946,"La Concepcion, NI",geonames,3618648
Etowah,NC,-82.59429,35.31762,6944,"Etowah, NC",geonames,4465507
Laurel,MT,-108.77153,45.66912,6943,"Laurel, MT",geonames,5661766
Presas,HG,-99.25242,20.15946,6942,"Presas, HG",geonames,3814128
El Diez,SI,-107.45194,24.72389,6939,"El Diez, SI",geonames,8858203
Nolensville,TN,-86.66944,35.95229,6939,"Nolensville, TN",geonames,4645738
Oaxtepec,MO,-98.95644,18.91825,6939,"Oaxtepec, MO",geonames,3522505
Sturgeon Falls,ON,-79.91636,46.36679,6939,"Sturgeon Falls, ON",geonames,6158573
Terrace Heights,WA,-120.43979,46.60624,6937,"Terrace Heights, WA",geonames,5813249
Colonial Heights,TN,-82.5032,36.4851,6934,"Colonial Heights, TN",geonames,4614843
Nandasmo,NI,-86.12072,11.92411,6934,"Nandasmo, NI",geonames,3617510
Live Oak,FL,-82.98402,30.29495,6931,"Live Oak, FL",geonames,4162461
Central York,NB,-66.90803,46.0051,6930,"Central York, NB",geonames,13592178
Auburndale,MA,-71.2495,42.34732,6928,"Auburndale, MA",geonames,4929432
Milton,PA,-76.84774,41.01203,6928,"Milton, PA",geonames,5201470
Cortland,OH,-80.72536,41.33033,6927,"Cortland, OH",geonames,5151174
Rumson,NJ,-73.99903,40.37205,6926,"Rumson, NJ",geonames,5103564
Great Neck Plaza,NY,-73.72652,40.78677,6925,"Great Neck Plaza, NY",geonames,5119226
Moapa Valley,NV,-114.47026,36.58053,6924,"Moapa Valley, NV",geonames,5508473
La Alianza,HN,-87.72444,13.51222,6923,"La Alianza, HN",geonames,3615250
San Agustin de las Juntas,OA,-96.7118,17.01211,6923,"San Agustin de las Juntas, OA",geonames,3520000
Tingueindin,MI,-102.48163,19.73892,6923,"Tingueindin, MI",geonames,3981516
Gypsum,CO,-106.95171,39.64693,6922,"Gypsum, CO",geonames,5424152
Hickam Field,HI,-157.96018,21.33967,6920,"Hickam Field, HI",geonames,7262713
Belle Plaine,MN,-93.76857,44.62274,6918,"Belle Plaine, MN",geonames,5017761
Robinwood,MD,-77.65694,39.63704,6918,"Robinwood, MD",geonames,4367035
Saint Albans,VT,-73.08319,44.81088,6918,"Saint Albans, VT",geonames,5240569
Templeton,MA,-72.06758,42.55564,6918,"Templeton, MA",geonames,4952731
Santa Clara de Valladares,MI,-102.49115,19.63852,6917,"Santa Clara de Valladares, MI",geonames,3984564
Ignacio Zaragoza,TL,-97.92122,19.29228,6916,"Ignacio Zaragoza, TL",geonames,3815325
Paya,DO,-70.2956,18.26196,6916,Paya,geonames,3495159
Galax,VA,-80.92397,36.66124,6914,"Galax, VA",geonames,4760376
Ojocaliente,AG,-102.67527,21.87703,6914,Ojocaliente,geonames,4021095
Prospect,KY,-81.33277,19.27971,6912,Prospect,geonames,3580553
South Cleveland,TN,-84.89,35.106,6912,"South Cleveland, TN",geonames,4658861
Monte Blanco,VE,-97.01679,18.9663,6911,"Monte Blanco, VE",geonames,3523040
Copalillo,GR,-99.04124,18.03427,6910,"Copalillo, GR",geonames,3530259
Homeacre-Lyndora,PA,-79.9206,40.87206,6906,"Homeacre-Lyndora, PA",geonames,7258746
Yehualtepec,PU,-97.6616,18.79518,6903,"Yehualtepec, PU",geonames,3514272
Villa Alberto Andres Alvarado Aramburo,BS,-113.38472,27.64444,6902,Villa Alberto Andres Alvarado Aramburo,geonames,8858204
Elkins Park,PA,-75.12684,40.07706,6901,"Elkins Park, PA",geonames,5188546
Stratmoor,CO,-104.7797,38.77388,6900,"Stratmoor, CO",geonames,5440520
Jonuta,TB,-92.13807,18.08984,6899,"Jonuta, TB",geonames,3526453
Litchfield,IL,-89.65426,39.17533,6897,"Litchfield, IL",geonames,4243131
Saint-Remi,QC,-73.61588,45.26678,6891,"Saint-Remi, QC",geonames,6138987
Oasis,CA,-116.09889,33.46586,6890,"Oasis, CA",geonames,5378617
Pantelho,CS,-92.47057,17.0052,6888,"Pantelho, CS",geonames,3517659
Treasure Island,FL,-82.76899,27.76919,6887,"Treasure Island, FL",geonames,4175626
Mountainside,NJ,-74.35737,40.67232,6885,"Mountainside, NJ",geonames,5101601
Campbellton,NB,-66.67272,48.00751,6883,"Campbellton, NB",geonames,6696258
Lucas,TX,-96.57666,33.08429,6883,"Lucas, TX",geonames,4708255
El Ocotito,GR,-99.51525,17.24603,6882,"El Ocotito, GR",geonames,3528601
Gorham,ME,-70.44422,43.67952,6882,"Gorham, ME",geonames,4965481
